CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade,@odata.context,cnpj
0704,Manutenção de título vencido,por titulo,1997-04-25,10.0,Real,A cada 30 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0705,Envio para protesto,por titulo,1997-04-25,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0706,Sustação de protesto,por titulo,1997-04-25,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0707,Devolução de título,por titulo,1997-04-25,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0801,Abertura de crédito,por operacao,2008-04-30,5.0,Percentual,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0802,Renegociação de dívida,por operacao,1997-04-25,1000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0803,Substituição de garantia,por operacao,1997-04-25,1000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0804,Custódia de cheque pré-datado,por operacao,1997-04-25,1000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0805,Rescisão Contratual (Quitação Antecipada),Por Operação,2008-04-30,6000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0901,Segunda via de documento,por copia,1997-04-25,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0902,Ressarcimento de despesas-telefonema,por chamada,1997-04-25,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0903,Ressarcimento de despesas-fax,por folha,1997-04-25,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0904,Envelopamento de documentos,por envelope,2012-07-23,12.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01800019
0101,Confecção de ficha cadastral,por cliente,2021-09-01,49.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0102,Renovação de ficha cadastral,por cliente,2021-09-01,49.0,Real,A cada 90 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0103,Consultas a serviços de proteção ao crédito,por consulta,2021-09-01,6.59,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0201,"Comum, para débito, saque e consultas",por cartao,2020-12-13,15.9,Real,A cada 1 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0401,Abertura de conta,por conta,2021-09-01,49.9,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2021-09-01,99.9,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0501,Saque em caixa automática externa/banco 24 horas,por saque,2020-12-13,7.9,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0502,Emissão de DOC C,por operacao,2021-09-01,9.9,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0503,Emissão de DOC D,por operacao,2021-09-01,9.9,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0506,Transferência Eletrônica Disponível - TED,Por Operação,2020-12-13,8.9,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0601,Em terminal  eletrônico,por emissao,2021-09-01,2.9,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0602,Por outros meios,por emissao,2021-09-01,2.9,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2021-09-01,2950.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0801,Abertura de crédito,por operacao,2021-09-02,5500.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0802,Renegociação de dívida,por operacao,2021-09-01,1750.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0803,Substituição de garantia,por operacao,2021-09-02,1000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0901,Segunda via de documento,por copia,2021-09-01,4.9,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",11970623
0101,Confecção de ficha cadastral,por cliente,2013-09-27,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0102,Renovação de ficha cadastral,por cliente,2013-09-27,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0103,Consultas a serviços de proteção ao crédito,por consulta,2013-09-27,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0502,Emissão de DOC C,por operacao,2013-09-26,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0503,Emissão de DOC D,por operacao,2013-09-26,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0506,Transferência Eletrônica Disponível - TED,Por Operação,2013-09-26,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0801,Abertura de crédito,por operacao,2013-09-26,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0802,Renegociação de dívida,por operacao,2013-09-27,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0803,Substituição de garantia,por operacao,2013-09-26,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0805,Rescisão Contratual (Quitação Antecipada),Por Operação,2013-09-26,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
1001,Exportação: Edição de Contrato de Câmbio,Por Operação,2017-03-28,500.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",3532415
0101,Confecção de ficha cadastral,por cliente,2021-04-01,200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0102,Renovação de ficha cadastral,por cliente,2021-04-01,200.0,Real,A cada 360 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0103,Consultas a serviços de proteção ao crédito,por consulta,2018-03-01,30.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0201,"Comum, para débito, saque e consultas",por cartao,2019-07-08,13.0,Real,A cada 360 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0202,"Débito, saque e garantia de cheque-anuidade do contrato",por cartao,2019-07-08,13.0,Real,A cada 360 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0203,"Débito, saque e garantia de cheque-confecção do cartão",por cartao,2019-07-08,13.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0301,Talão-10 folhas,por talao,2019-07-08,18.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0302,Talão-20 folhas (segundo talão no mês),por talao,2019-07-08,36.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0303,Cheque administrativo,por cheque,2019-07-08,50.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0304,Cheque avulso,por cheque,2019-07-08,4.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0305,Cheque devolvido por insuficiência de fundos,por cheque,2021-09-06,72.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0306,Oposição/sustação de pagamento de cheque,por cheque,2019-07-08,15.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2019-07-08,61.82,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0310,Cobrança de cheque por compensação,por cheque,2021-04-01,2.6,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0311,Cheque TB (Transferência Bancária sem CPMF),por cheque,2019-07-08,1.8,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",Por Cheque,2019-07-08,0.12,Percentual,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2019-07-08,0.12,Percentual,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0314,"Cheque TB com valor igual ou superior R$ 5.000,00 (vl.fixo + %)",por cheque,2019-07-08,0.12,Percentual,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0401,Abertura de conta,por conta,2004-05-17,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0402,Manutenção de conta ativa,por conta,2019-07-08,53.0,Real,A cada 30 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0403,Manutenção de conta inativa,por conta,2019-07-08,23.0,Real,A cada 180 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2019-07-08,62.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0405,Concessão de cheque especial/conta garantida,por conta,2019-07-08,2.5,Percentual,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0406,Renovação de cheque especial/conta garantida,por conta,2019-07-08,2.5,Percentual,A cada 180 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0407,Débito autorizado em conta-corrente,por operacao,2008-06-20,5.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0501,Saque em caixa automática externa/banco 24 horas,por saque,2021-04-01,2.55,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0502,Emissão de DOC C,por operacao,2021-04-01,21.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0503,Emissão de DOC D,por operacao,2021-04-01,21.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0504,Ordem de Pagamento,por operacao,1998-01-15,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0505,Depósito em outra agência,por operacao,2021-04-01,2.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0506,Transferência Eletrônica Disponível - TED,Por Operação,2019-07-08,21.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0601,Em terminal  eletrônico,por emissao,2019-07-08,3.5,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0602,Por outros meios,por emissao,2019-07-08,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2019-07-08,10.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
0701,Entrada por borderô (listagem de titulos),por titulo,2018-11-05,8.3,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",7237373
