codigo_servico,servico,unidade,data_vigencia,valor_maximo,tipo_valor,periodicidade,cnpj
0706,sustação de protesto,por titulo,2015-12-07,6.0,real,por evento,7237373
0707,devolução de título,por titulo,2018-11-05,5.3,real,por evento,7237373
0801,abertura de crédito,por operacao,2014-11-14,3.0,percentual,por evento,7237373
0802,renegociação de dívida,por operacao,2018-03-01,1.0,percentual,por evento,7237373
0803,substituição de garantia,por operacao,2004-05-17,0.5,percentual,por evento,7237373
0804,custódia de cheque pré-datado,por operacao,2017-01-02,0.6,real,por evento,7237373
0805,rescisão contratual (quitação antecipada),por operacao,2005-03-31,0.0,real,por evento,7237373
0901,segunda via de documento,por copia,2019-07-08,10.0,real,por evento,7237373
0902,ressarcimento de despesas-telefonema,por chamada,1997-01-24,7.0,real,por evento,7237373
0903,ressarcimento de despesas-fax,por folha,2019-07-08,10.0,real,por evento,7237373
0904,envelopamento de documentos,por envelope,1996-07-25,0.0,real,por evento,7237373
0905,pagamento de funcionários via relação,por funcionario,2012-12-03,5.0,real,por evento,7237373
0906,pagamento de funcionários via meio magnético,por funcionario,2018-11-05,4.0,real,por evento,7237373
1001,exportação: edição de contrato de câmbio,por operacao,2019-07-08,120.0,real,por evento,7237373
1003,exportação: liquidação com ordem de pagamento,por operacao,2021-09-06,210.0,real,por evento,7237373
1004,exportação: conferência de documentos,por operacao,2019-07-08,160.0,real,por evento,7237373
1006,importação: edição de contrato de câmbio,por operacao,2019-07-08,120.0,real,por evento,7237373
1007,importação: emissão de ordem de pagamento,por operacao,2021-09-06,210.0,real,por evento,7237373
1008,importação: demais tarifas (não incluem despesas no exteior),por operacao,2004-10-08,300.0,real,por evento,7237373
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2019-07-08,120.0,real,por evento,7237373
1012,financeiro -ingresso de recursos: liquidação com ordem de pagamento,por operacao,2021-09-06,210.0,real,por evento,7237373
1013,financeiro - ingresso de recursos: confecção de rof,por operacao,2021-09-06,290.0,real,por evento,7237373
1014,financeiro - ingresso de recursos : confecção de esquema de rof,por operacao,2021-09-06,125.0,real,por evento,7237373
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2004-10-08,90.0,real,por evento,7237373
1018,financeiro - remessa de recursos: emissão de ordem de pagamento,por operacao,2021-09-06,210.0,real,por evento,7237373
1019,financeiro - remessa de recursos: alteração de rof,por operacao,2021-09-06,170.0,real,por evento,7237373
0101,confecção de ficha cadastral,por cliente,1997-01-24,30.0,real,por evento,29030467
0103,consultas a serviços de proteção ao crédito,por consulta,1996-07-25,0.0,real,por evento,29030467
0401,abertura de conta,por conta,2008-04-18,0.0,real,por evento,29030467
0402,manutenção de conta ativa,por conta,2009-11-20,0.0,real,a cada 0 dias,29030467
0404,"adiant. a deposit., incl. excesso limite de ch. especial",por operacao,1996-07-25,0.0,real,por evento,29030467
0405,concessão de cheque especial/conta garantida,por conta,2009-11-20,0.0,real,por evento,29030467
0406,renovação de cheque especial/conta garantida,por conta,2009-11-20,0.0,real,a cada 0 dias,29030467
0407,débito autorizado em conta-corrente,por operacao,1996-07-25,0.0,real,por evento,29030467
0505,depósito em outra agência,por operacao,1996-07-25,0.0,real,por evento,29030467
0506,transferência eletrônica disponível - ted,por operacao,2002-06-18,10.0,real,por evento,29030467
0602,por outros meios,por emissao,2008-04-18,0.0,real,por evento,29030467
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2008-04-18,0.0,real,por evento,29030467
0801,abertura de crédito,por operacao,1996-07-25,0.0,real,por evento,29030467
0802,renegociação de dívida,por operacao,1996-07-25,0.0,real,por evento,29030467
0803,substituição de garantia,por operacao,1996-07-25,0.0,real,por evento,29030467
0805,rescisão contratual (quitação antecipada),por operacao,2009-11-20,0.0,real,por evento,29030467
0901,segunda via de documento,por copia,2008-04-18,0.0,real,por evento,29030467
1001,exportação: edição de contrato de câmbio,por operacao,2021-12-30,150.0,real,por evento,29030467
1003,exportação: liquidação com ordem de pagamento,por operacao,2021-12-30,150.0,real,por evento,29030467
1004,exportação: conferência de documentos,por operacao,2021-12-30,150.0,real,por evento,29030467
1005,exportação: câmbio simplicado (todas as despesas do cliente no banco),por operacao,2021-12-30,150.0,real,por evento,29030467
1006,importação: edição de contrato de câmbio,por operacao,2021-12-30,150.0,real,por evento,29030467
1007,importação: emissão de ordem de pagamento,por operacao,2021-12-30,150.0,real,por evento,29030467
1008,importação: demais tarifas (não incluem despesas no exteior),por operacao,2021-12-30,100.0,real,por evento,29030467
1009,importação: câmbio simplificado(todas as despesas do cliente no banco),por operacao,2021-12-30,150.0,real,por evento,29030467
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2021-12-30,150.0,real,por evento,29030467
1012,financeiro -ingresso de recursos: liquidação com ordem de pagamento,por operacao,2021-12-30,150.0,real,por evento,29030467
1013,financeiro - ingresso de recursos: confecção de rof,por operacao,2021-12-30,800.0,real,por evento,29030467
1014,financeiro - ingresso de recursos : confecção de esquema de rof,por operacao,2021-12-30,80.0,real,por evento,29030467
1015,financeiro - ingresso de recursos: confecção de cadastro no cademp,por operacao,2021-12-30,0.0,real,por evento,29030467
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2021-12-30,150.0,real,por evento,29030467
1018,financeiro - remessa de recursos: emissão de ordem de pagamento,por operacao,2021-12-30,150.0,real,por evento,29030467
1019,financeiro - remessa de recursos: alteração de rof,por operacao,2021-12-30,0.0,real,por evento,29030467
0101,confecção de ficha cadastral,por cliente,2020-10-02,10000.0,real,por evento,20443996
0102,renovação de ficha cadastral,por cliente,2015-05-08,0.0,real,a cada 0 dias,20443996
0103,consultas a serviços de proteção ao crédito,por consulta,2015-06-24,0.0,real,por evento,20443996
0801,abertura de crédito,por operacao,2022-01-04,10000.0,real,por evento,20443996
0802,renegociação de dívida,por operacao,2015-06-24,500.0,real,por evento,20443996
0803,substituição de garantia,por operacao,2015-06-24,1000.0,real,por evento,20443996
0805,rescisão contratual (quitação antecipada),por operacao,2015-05-08,0.0,real,por evento,20443996
0901,segunda via de documento,por copia,2015-05-08,100.0,real,por evento,20443996
0902,ressarcimento de despesas-telefonema,por chamada,2015-05-08,0.0,real,por evento,20443996
0903,ressarcimento de despesas-fax,por folha,2015-05-08,0.0,real,por evento,20443996
0904,envelopamento de documentos,por envelope,2015-05-08,0.0,real,por evento,20443996
0905,pagamento de funcionários via relação,por funcionario,2015-05-08,0.0,real,por evento,20443996
0906,pagamento de funcionários via meio magnético,por funcionario,2015-05-08,0.0,real,por evento,20443996
0101,confecção de ficha cadastral,por cliente,2021-10-21,40.0,real,por evento,53518684
0102,renovação de ficha cadastral,por cliente,2021-10-21,40.0,real,a cada 365 dias,53518684
0402,manutenção de conta ativa,por conta,2021-10-21,50.0,real,a cada 30 dias,53518684
0403,manutenção de conta inativa,por conta,2021-10-21,40.0,real,a cada 30 dias,53518684
0502,emissão de doc c,por operacao,2021-10-21,15.0,real,por evento,53518684
0503,emissão de doc d,por operacao,2021-10-21,15.0,real,por evento,53518684
0504,ordem de pagamento,por operacao,2017-02-04,0.0,real,por evento,53518684
0506,transferência eletrônica disponível - ted,por operacao,2021-10-21,20.0,real,por evento,53518684
0602,por outros meios,por emissao,2021-10-21,100.0,real,por evento,53518684
0701,entrada por borderô (listagem de titulos),por titulo,2021-10-21,10.0,real,por evento,53518684
0704,manutenção de título vencido,por titulo,2021-10-21,7.0,real,a cada 30 dias,53518684
0801,abertura de crédito,por operacao,2017-02-04,0.0,real,por evento,53518684
0803,substituição de garantia,por operacao,2017-02-04,0.0,real,por evento,53518684
0901,segunda via de documento,por copia,2017-02-04,0.0,real,por evento,53518684
1001,exportação: edição de contrato de câmbio,por operacao,2022-01-04,1000.0,real,por evento,53518684
1002,exportação: edição de contrato de câmbio via internet,por operacao,2022-01-04,1000.0,real,por evento,53518684
1003,exportação: liquidação com ordem de pagamento,por operacao,2022-01-04,1000.0,real,por evento,53518684
1004,exportação: conferência de documentos,por operacao,2022-01-04,99999.99,real,por evento,53518684
1005,exportação: câmbio simplicado (todas as despesas do cliente no banco),por operacao,2022-01-04,1000.0,real,por evento,53518684
1006,importação: edição de contrato de câmbio,por operacao,2022-01-04,1000.0,real,por evento,53518684
1007,importação: emissão de ordem de pagamento,por operacao,2022-01-04,1000.0,real,por evento,53518684
1008,importação: demais tarifas (não incluem despesas no exteior),por operacao,2022-01-04,100.0,percentual,por evento,53518684
1009,importação: câmbio simplificado(todas as despesas do cliente no banco),por operacao,2022-01-04,1000.0,real,por evento,53518684
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2022-01-04,1000.0,real,por evento,53518684
1011,financeiro-ingresso de recursos:edição de cont. de câmbio via internet,por operacao,2022-01-04,1000.0,real,por evento,53518684
1012,financeiro -ingresso de recursos: liquidação com ordem de pagamento,por operacao,2022-01-04,1000.0,real,por evento,53518684
1013,financeiro - ingresso de recursos: confecção de rof,por operacao,2022-01-04,5000.0,real,por evento,53518684
1014,financeiro - ingresso de recursos : confecção de esquema de rof,por operacao,2022-01-04,5000.0,real,por evento,53518684
1015,financeiro - ingresso de recursos: confecção de cadastro no cademp,por operacao,2022-01-04,5000.0,real,por evento,53518684
0101,confecção de ficha cadastral,por cliente,2011-07-18,1500.0,real,por evento,05040481
0102,renovação de ficha cadastral,por cliente,2011-07-18,1500.0,real,a cada 180 dias,05040481
0103,consultas a serviços de proteção ao crédito,por consulta,2008-06-01,0.0,real,por evento,05040481
0704,manutenção de título vencido,por titulo,2009-04-05,50.0,real,a cada 30 dias,05040481
0705,envio para protesto,por titulo,2008-06-01,0.0,real,por evento,05040481
0706,sustação de protesto,por titulo,2008-06-01,0.0,real,por evento,05040481
0707,devolução de título,por titulo,2008-06-01,0.0,real,por evento,05040481
0801,abertura de crédito,por operacao,2018-12-12,3.0,percentual,por evento,05040481
0802,renegociação de dívida,por operacao,2011-07-18,800.0,real,por evento,05040481
0803,substituição de garantia,por operacao,2015-01-02,3000.0,real,por evento,05040481
0804,custódia de cheque pré-datado,por operacao,2007-08-11,50.0,real,por evento,05040481
0805,rescisão contratual (quitação antecipada),por operacao,2008-06-01,0.0,real,por evento,05040481
0901,segunda via de documento,por copia,2011-07-18,200.0,real,por evento,05040481
0902,ressarcimento de despesas-telefonema,por chamada,2008-06-01,0.0,real,por evento,05040481
0903,ressarcimento de despesas-fax,por folha,2008-06-01,0.0,real,por evento,05040481
0904,envelopamento de documentos,por envelope,2008-06-01,0.0,real,por evento,05040481
0101,confecção de ficha cadastral,por cliente,2021-11-01,4000.0,real,por evento,92874270
0102,renovação de ficha cadastral,por cliente,2021-11-01,350.0,real,a cada 180 dias,92874270
0103,consultas a serviços de proteção ao crédito,por consulta,1996-07-25,0.0,real,por evento,92874270
0206,cartão multiplo-internacional-anuidade do contrato,por cartao,2017-09-10,650.0,real,a cada 365 dias,92874270
0207,cartão multiplo-internacional-confecção do cartão,por cartao,2021-11-01,20.0,real,por evento,92874270
0210,cartão multiplo adicional-intern.-anuidade do contrato,por cartao,2017-09-10,650.0,real,a cada 365 dias,92874270
0211,cartão multiplo adicional-intern.-confecção do cartão,por cartao,2021-11-01,20.0,real,por evento,92874270
0303,cheque administrativo,por cheque,2008-04-30,10.0,real,por evento,92874270
0304,cheque avulso,por cheque,2008-04-30,10.0,real,por evento,92874270
0305,cheque devolvido por insuficiência de fundos,por cheque,2017-08-26,10.0,real,por evento,92874270
0306,oposição/sustação de pagamento de cheque,por cheque,2017-08-26,11.0,real,por evento,92874270
0309,exclusão do cadastro de cheques sem fundo,por cheque,2017-08-26,50.0,real,por evento,92874270
0312,"cheque administrativo com vl.igual ou superior a r$5.000,00 (vl.fx.+%)",por cheque,2009-11-27,0.0,real,por evento,92874270
0313,"cobrança de cheque por compensação com vl. = ou > r$ 5.000,00(vl.fx+%)",por cheque,2009-11-27,0.0,real,por evento,92874270
0314,"cheque tb com valor igual ou superior r$ 5.000,00 (vl.fixo + %)",por cheque,2009-11-27,0.0,real,por evento,92874270
0401,abertura de conta,por conta,1996-07-25,0.0,real,por evento,92874270
0402,manutenção de conta ativa,por conta,2019-11-07,178.13,real,a cada 30 dias,92874270
0403,manutenção de conta inativa,por conta,1996-07-25,0.0,real,a cada 0 dias,92874270
0404,"adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2009-11-27,0.0,real,por evento,92874270
0405,concessão de cheque especial/conta garantida,por conta,2021-11-01,0.0,real,por evento,92874270
0406,renovação de cheque especial/conta garantida,por conta,2021-11-01,0.0,real,a cada 0 dias,92874270
0407,débito autorizado em conta-corrente,por operacao,1996-07-25,0.0,real,por evento,92874270
0502,emissão de doc c,por operacao,2021-11-01,15.0,real,por evento,92874270
0503,emissão de doc d,por operacao,2021-11-01,15.0,real,por evento,92874270
0504,ordem de pagamento,por operacao,2021-11-01,30.0,real,por evento,92874270
0506,transferência eletrônica disponível - ted,por operacao,2021-11-01,15.0,real,por evento,92874270
0602,por outros meios,por emissao,2020-01-29,0.0,real,por evento,92874270
0701,entrada por borderô (listagem de titulos),por titulo,2021-11-01,150.0,real,por evento,92874270
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2019-08-01,4.9,real,por evento,92874270
0704,manutenção de título vencido,por titulo,2021-11-01,10.0,real,a cada 30 dias,92874270
0705,envio para protesto,por titulo,2021-11-01,15.0,real,por evento,92874270
0706,sustação de protesto,por titulo,2021-11-01,15.0,real,por evento,92874270
0707,devolução de título,por titulo,1996-07-25,0.0,real,por evento,92874270
0801,abertura de crédito,por operacao,2021-11-01,750.0,real,por evento,92874270
0802,renegociação de dívida,por operacao,2021-11-01,750.0,real,por evento,92874270
0803,substituição de garantia,por operacao,2021-11-01,750.0,real,por evento,92874270
0805,rescisão contratual (quitação antecipada),por operacao,2008-04-30,2500.0,real,por evento,92874270
0901,segunda via de documento,por copia,2019-08-01,195.0,real,por evento,92874270
0902,ressarcimento de despesas-telefonema,por chamada,1996-07-25,0.0,real,por evento,92874270
0903,ressarcimento de despesas-fax,por folha,1996-07-25,0.0,real,por evento,92874270
0904,envelopamento de documentos,por envelope,1996-07-25,0.0,real,por evento,92874270
0905,pagamento de funcionários via relação,por funcionario,2009-11-27,0.0,real,por evento,92874270
0906,pagamento de funcionários via meio magnético,por funcionario,2009-11-27,0.0,real,por evento,92874270
0101,confecção de ficha cadastral,por cliente,2021-07-02,5.0,percentual,por evento,41498340
0102,renovação de ficha cadastral,por cliente,2021-07-02,0.0,real,a cada 0 dias,41498340
0103,consultas a serviços de proteção ao crédito,por consulta,2021-07-02,2.0,percentual,por evento,41498340
0701,entrada por borderô (listagem de titulos),por titulo,2021-07-02,0.0,real,por evento,41498340
0702,entrada por meio magnético,por titulo,2021-07-02,0.0,real,por evento,41498340
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2021-07-02,0.0,real,por evento,41498340
0704,manutenção de título vencido,por titulo,2021-07-02,0.0,real,a cada 0 dias,41498340
0705,envio para protesto,por titulo,2021-07-02,0.0,real,por evento,41498340
0706,sustação de protesto,por titulo,2021-07-02,0.0,real,por evento,41498340
0707,devolução de título,por titulo,2021-07-02,0.0,real,por evento,41498340
0801,abertura de crédito,por operacao,2021-07-02,5.0,percentual,por evento,41498340
0802,renegociação de dívida,por operacao,2021-07-02,0.0,real,por evento,41498340
0803,substituição de garantia,por operacao,2021-07-02,0.0,real,por evento,41498340
0804,custódia de cheque pré-datado,por operacao,2021-07-02,0.0,real,por evento,41498340
0805,rescisão contratual (quitação antecipada),por operacao,2021-07-02,0.0,real,por evento,41498340
0901,segunda via de documento,por copia,2021-07-02,0.0,real,por evento,41498340
0902,ressarcimento de despesas-telefonema,por chamada,2021-07-02,0.0,real,por evento,41498340
0903,ressarcimento de despesas-fax,por folha,2021-07-02,0.0,real,por evento,41498340
0904,envelopamento de documentos,por envelope,2021-07-02,0.0,real,por evento,41498340
0905,pagamento de funcionários via relação,por funcionario,2021-07-02,0.0,real,por evento,41498340
0906,pagamento de funcionários via meio magnético,por funcionario,2021-07-02,0.0,real,por evento,41498340
0101,confecção de ficha cadastral,por cliente,2009-12-16,1000.0,real,por evento,58616418
0102,renovação de ficha cadastral,por cliente,2019-01-01,2000.0,real,a cada 180 dias,58616418
0103,consultas a serviços de proteção ao crédito,por consulta,2006-11-24,200.0,real,por evento,58616418
0302,talão-20 folhas (segundo talão no mês),por talao,2006-11-24,20.0,real,por evento,58616418
0303,cheque administrativo,por cheque,2006-11-24,20.0,real,por evento,58616418
0305,cheque devolvido por insuficiência de fundos,por cheque,2006-11-24,30.0,real,por evento,58616418
0306,oposição/sustação de pagamento de cheque,por cheque,2006-11-24,20.0,real,por evento,58616418
0308,inclusão no cadastro de cheques sem fundo,por cheque,2006-11-24,50.0,real,por evento,58616418
0309,exclusão do cadastro de cheques sem fundo,por cheque,2006-11-24,50.0,real,por evento,58616418
0310,cobrança de cheque por compensação,por cheque,2002-12-12,2.5,real,por evento,58616418
0311,cheque tb (transferência bancária sem cpmf),por cheque,2006-11-24,5.0,real,por evento,58616418
0312,"cheque administrativo com vl.igual ou superior a r$5.000,00 (vl.fx.+%)",por cheque,2006-11-24,0.12,percentual,por evento,58616418
0313,"cobrança de cheque por compensação com vl. = ou > r$ 5.000,00(vl.fx+%)",por cheque,2006-11-24,0.12,percentual,por evento,58616418
0314,"cheque tb com valor igual ou superior r$ 5.000,00 (vl.fixo + %)",por cheque,2006-11-24,0.12,percentual,por evento,58616418
0401,abertura de conta,por conta,2019-02-22,2000.0,real,por evento,58616418
0402,manutenção de conta ativa,por conta,2019-01-01,1000.0,real,a cada 30 dias,58616418
0403,manutenção de conta inativa,por conta,2019-01-01,1000.0,real,a cada 30 dias,58616418
0404,"adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2002-12-12,20.0,real,por evento,58616418
0405,concessão de cheque especial/conta garantida,por conta,2016-05-10,5.0,percentual,por evento,58616418
0406,renovação de cheque especial/conta garantida,por conta,2016-05-10,5.0,percentual,a cada 30 dias,58616418
0407,débito autorizado em conta-corrente,por operacao,2006-11-24,3.0,real,por evento,58616418
0502,emissão de doc c,por operacao,2019-01-01,100.0,real,por evento,58616418
0503,emissão de doc d,por operacao,2019-01-01,100.0,real,por evento,58616418
0504,ordem de pagamento,por operacao,2006-11-24,15.0,real,por evento,58616418
0506,transferência eletrônica disponível - ted,por operacao,2019-01-01,100.0,real,por evento,58616418
0601,em terminal  eletrônico,por emissao,2019-04-16,100.0,real,por evento,58616418
0602,por outros meios,por emissao,2019-04-16,100.0,real,por evento,58616418
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2005-05-10,10.0,real,por evento,58616418
0701,entrada por borderô (listagem de titulos),por titulo,2019-01-01,20.0,real,por evento,58616418
0702,entrada por meio magnético,por titulo,2019-01-01,20.0,real,por evento,58616418
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2019-01-01,20.0,real,por evento,58616418
0704,manutenção de título vencido,por titulo,2019-01-01,50.0,real,a cada 30 dias,58616418
0705,envio para protesto,por titulo,2019-01-01,50.0,real,por evento,58616418
0706,sustação de protesto,por titulo,2019-01-01,50.0,real,por evento,58616418
0707,devolução de título,por titulo,2018-04-03,50.0,real,por evento,58616418
0801,abertura de crédito,por operacao,2016-02-05,5.0,percentual,por evento,58616418
0802,renegociação de dívida,por operacao,2006-11-24,500.0,real,por evento,58616418
0803,substituição de garantia,por operacao,2006-11-24,500.0,real,por evento,58616418
0804,custódia de cheque pré-datado,por operacao,2005-05-10,1.5,real,por evento,58616418
0805,rescisão contratual (quitação antecipada),por operacao,2006-11-24,0.6,percentual,por evento,58616418
0901,segunda via de documento,por copia,2006-11-24,50.0,real,por evento,58616418
0902,ressarcimento de despesas-telefonema,por chamada,2006-11-24,300.0,real,por evento,58616418
0903,ressarcimento de despesas-fax,por folha,2006-11-24,300.0,real,por evento,58616418
0904,envelopamento de documentos,por envelope,2006-11-24,300.0,real,por evento,58616418
1001,exportação: edição de contrato de câmbio,por operacao,2013-06-11,900.0,real,por evento,58616418
1002,exportação: edição de contrato de câmbio via internet,por operacao,2013-06-11,500.0,real,por evento,58616418
1003,exportação: liquidação com ordem de pagamento,por operacao,2013-06-11,400.0,real,por evento,58616418
1004,exportação: conferência de documentos,por operacao,2013-06-11,900.0,real,por evento,58616418
1005,exportação: câmbio simplicado (todas as despesas do cliente no banco),por operacao,2013-06-11,800.0,real,por evento,58616418
1006,importação: edição de contrato de câmbio,por operacao,2013-06-11,900.0,real,por evento,58616418
1007,importação: emissão de ordem de pagamento,por operacao,2013-06-11,300.0,real,por evento,58616418
1008,importação: demais tarifas (não incluem despesas no exteior),por operacao,2013-06-11,900.0,real,por evento,58616418
1009,importação: câmbio simplificado(todas as despesas do cliente no banco),por operacao,2013-06-11,800.0,real,por evento,58616418
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2013-06-11,900.0,real,por evento,58616418
1011,financeiro-ingresso de recursos:edição de cont. de câmbio via internet,por operacao,2013-06-11,500.0,real,por evento,58616418
1012,financeiro -ingresso de recursos: liquidação com ordem de pagamento,por operacao,2013-06-11,400.0,real,por evento,58616418
1013,financeiro - ingresso de recursos: confecção de rof,por operacao,2013-06-11,2000.0,real,por evento,58616418
1014,financeiro - ingresso de recursos : confecção de esquema de rof,por operacao,2013-06-11,1800.0,real,por evento,58616418
1015,financeiro - ingresso de recursos: confecção de cadastro no cademp,por operacao,2013-06-11,1500.0,real,por evento,58616418
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2013-06-11,900.0,real,por evento,58616418
1017,financeiro-remessa de recursos: edição de cont. de câmbio via internet,por operacao,2013-06-11,900.0,real,por evento,58616418
1018,financeiro - remessa de recursos: emissão de ordem de pagamento,por operacao,2013-06-11,300.0,real,por evento,58616418
1019,financeiro - remessa de recursos: alteração de rof,por operacao,2005-05-10,1000.0,real,por evento,58616418
0101,confecção de ficha cadastral,por cliente,2021-09-01,800.0,real,por evento,00411939
0102,renovação de ficha cadastral,por cliente,2021-09-01,800.0,real,a cada 180 dias,00411939
0103,consultas a serviços de proteção ao crédito,por consulta,2015-03-13,50.0,real,por evento,00411939
0201,"comum, para débito, saque e consultas",por cartao,2010-05-22,0.0,real,a cada 0 dias,00411939
0202,"débito, saque e garantia de cheque-anuidade do contrato",por cartao,2010-05-22,0.0,real,a cada 0 dias,00411939
0203,"débito, saque e garantia de cheque-confecção do cartão",por cartao,2010-05-22,0.0,real,por evento,00411939
0204,cartão multiplo-nacional-anuidade do contrato,por cartao,2010-05-22,0.0,real,a cada 0 dias,00411939
0205,cartão multiplo-nacional-confecção do cartão,por cartao,2010-05-22,0.0,real,por evento,00411939
0206,cartão multiplo-internacional-anuidade do contrato,por cartao,2010-05-22,0.0,real,a cada 0 dias,00411939
0207,cartão multiplo-internacional-confecção do cartão,por cartao,2010-05-22,0.0,real,por evento,00411939
0208,cartão multiplo adicional-nacional-anuidade do contrato,por cartao,2010-05-22,0.0,real,a cada 0 dias,00411939
0209,cartão multiplo adicional-nacional-confecção do cartão,por cartao,2010-05-22,0.0,real,por evento,00411939
0210,cartão multiplo adicional-intern.-anuidade do contrato,por cartao,2010-05-22,0.0,real,a cada 0 dias,00411939
0211,cartão multiplo adicional-intern.-confecção do cartão,por cartao,2010-05-22,0.0,real,por evento,00411939
0501,saque em caixa automática externa/banco 24 horas,por saque,2010-05-22,0.0,real,por evento,00411939
0502,emissão de doc c,por operacao,2010-05-22,0.0,real,por evento,00411939
0503,emissão de doc d,por operacao,2010-05-22,0.0,real,por evento,00411939
0504,ordem de pagamento,por operacao,2010-05-22,0.0,real,por evento,00411939
0505,depósito em outra agência,por operacao,2010-05-22,0.0,real,por evento,00411939
0506,transferência eletrônica disponível - ted,por operacao,2010-05-22,0.0,real,por evento,00411939
0601,em terminal  eletrônico,por emissao,2010-05-22,0.0,real,por evento,00411939
0602,por outros meios,por emissao,2010-05-22,0.0,real,por evento,00411939
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2010-05-22,0.0,real,por evento,00411939
0701,entrada por borderô (listagem de titulos),por titulo,2015-03-13,5.0,real,por evento,00411939
0702,entrada por meio magnético,por titulo,2010-05-22,0.0,real,por evento,00411939
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2015-03-13,5.0,real,por evento,00411939
0704,manutenção de título vencido,por titulo,2010-05-22,0.0,real,a cada 0 dias,00411939
0705,envio para protesto,por titulo,2016-02-01,50.0,real,por evento,00411939
0706,sustação de protesto,por titulo,2016-02-01,50.0,real,por evento,00411939
0707,devolução de título,por titulo,2010-05-22,0.0,real,por evento,00411939
0801,abertura de crédito,por operacao,2021-09-01,800.0,real,por evento,00411939
0802,renegociação de dívida,por operacao,2019-08-03,600.0,real,por evento,00411939
0803,substituição de garantia,por operacao,2019-08-03,600.0,real,por evento,00411939
0804,custódia de cheque pré-datado,por operacao,2016-02-01,15.0,real,por evento,00411939
0805,rescisão contratual (quitação antecipada),por operacao,2006-03-01,200.0,real,por evento,00411939
0901,segunda via de documento,por copia,2006-03-01,50.0,real,por evento,00411939
0902,ressarcimento de despesas-telefonema,por chamada,1996-07-25,0.0,real,por evento,00411939
0903,ressarcimento de despesas-fax,por folha,1996-07-25,0.0,real,por evento,00411939
0904,envelopamento de documentos,por envelope,2006-03-01,10.0,real,por evento,00411939
0905,pagamento de funcionários via relação,por funcionario,1996-07-25,0.0,real,por evento,00411939
0906,pagamento de funcionários via meio magnético,por funcionario,1996-07-25,0.0,real,por evento,00411939
0101,confecção de ficha cadastral,por cliente,2022-01-01,3000.0,real,por evento,2658435
0102,renovação de ficha cadastral,por cliente,2008-05-15,0.0,real,a cada 0 dias,2658435
0103,consultas a serviços de proteção ao crédito,por consulta,2008-05-15,0.0,real,por evento,2658435
0201,"comum, para débito, saque e consultas",por cartao,2008-05-15,0.0,real,a cada 0 dias,2658435
0202,"débito, saque e garantia de cheque-anuidade do contrato",por cartao,2008-05-15,0.0,real,a cada 0 dias,2658435
0203,"débito, saque e garantia de cheque-confecção do cartão",por cartao,2008-05-15,0.0,real,por evento,2658435
0204,cartão multiplo-nacional-anuidade do contrato,por cartao,2008-05-15,0.0,real,a cada 0 dias,2658435
0205,cartão multiplo-nacional-confecção do cartão,por cartao,2008-05-15,0.0,real,por evento,2658435
0206,cartão multiplo-internacional-anuidade do contrato,por cartao,2008-05-15,0.0,real,a cada 0 dias,2658435
0207,cartão multiplo-internacional-confecção do cartão,por cartao,2008-05-15,0.0,real,por evento,2658435
0208,cartão multiplo adicional-nacional-anuidade do contrato,por cartao,2008-05-15,0.0,real,a cada 0 dias,2658435
0209,cartão multiplo adicional-nacional-confecção do cartão,por cartao,2008-05-15,0.0,real,por evento,2658435
0210,cartão multiplo adicional-intern.-anuidade do contrato,por cartao,2008-05-15,0.0,real,a cada 0 dias,2658435
0211,cartão multiplo adicional-intern.-confecção do cartão,por cartao,2008-05-15,0.0,real,por evento,2658435
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2008-05-15,0.0,real,por evento,2658435
0701,entrada por borderô (listagem de titulos),por titulo,2009-04-02,0.0,real,por evento,2658435
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2008-05-15,0.0,real,por evento,2658435
0801,abertura de crédito,por operacao,2022-01-01,3000.0,real,por evento,2658435
0802,renegociação de dívida,por operacao,2019-07-09,3000.0,real,por evento,2658435
0803,substituição de garantia,por operacao,2019-07-09,3000.0,real,por evento,2658435
0805,rescisão contratual (quitação antecipada),por operacao,2012-10-02,800.0,real,por evento,2658435
0901,segunda via de documento,por copia,2019-07-23,300.0,real,por evento,2658435
0902,ressarcimento de despesas-telefonema,por chamada,2008-05-15,0.0,real,por evento,2658435
